"Step","misty-bee-25 - episode/return","misty-bee-25 - episode/return__MIN","misty-bee-25 - episode/return__MAX","cosmic-music-22 - episode/return","cosmic-music-22 - episode/return__MIN","cosmic-music-22 - episode/return__MAX","neat-thunder-21 - episode/return","neat-thunder-21 - episode/return__MIN","neat-thunder-21 - episode/return__MAX"
"89208","","","","","","","1798.80126953125","1798.80126953125","1798.80126953125"
"89313","","","","2309.243896484375","2309.243896484375","2309.243896484375","","",""
"89364","","","","","","","489.03033447265625","489.03033447265625","489.03033447265625"
"89610","","","","","","","856.26171875","856.26171875","856.26171875"
"89640","","","","1434.3707275390625","1434.3707275390625","1434.3707275390625","","",""
"89832","","","","","","","800.2568969726562","800.2568969726562","800.2568969726562"
"90062","","","","","","","832.1015014648438","832.1015014648438","832.1015014648438"
"90077","3544.5439453125","3544.5439453125","3544.5439453125","","","","","",""
"90101","","","","2089.531005859375","2089.531005859375","2089.531005859375","","",""
"90418","","","","","","","1419.42626953125","1419.42626953125","1419.42626953125"
"90441","","","","1466.253662109375","1466.253662109375","1466.253662109375","","",""
"90768","","","","1312.8001708984375","1312.8001708984375","1312.8001708984375","","",""
"90806","","","","","","","1616.7462158203125","1616.7462158203125","1616.7462158203125"
"91077","3897.774169921875","3897.774169921875","3897.774169921875","","","","","",""
"91086","","","","","","","1047.341796875","1047.341796875","1047.341796875"
"91187","","","","1908.8082275390625","1908.8082275390625","1908.8082275390625","","",""
"91324","","","","","","","857.1197509765625","857.1197509765625","857.1197509765625"
"91547","","","","1541.4508056640625","1541.4508056640625","1541.4508056640625","","",""
"91692","","","","","","","1577.8363037109375","1577.8363037109375","1577.8363037109375"
"91848","","","","","","","462.57513427734375","462.57513427734375","462.57513427734375"
"91930","","","","1674.8388671875","1674.8388671875","1674.8388671875","","",""
"92029","","","","281.2978515625","281.2978515625","281.2978515625","","",""
"92044","","","","","","","671.884033203125","671.884033203125","671.884033203125"
"92077","3832.438720703125","3832.438720703125","3832.438720703125","","","","","",""
"92432","","","","","","","1593.1727294921875","1593.1727294921875","1593.1727294921875"
"92482","","","","2019.4327392578125","2019.4327392578125","2019.4327392578125","","",""
"92764","","","","","","","1365.3426513671875","1365.3426513671875","1365.3426513671875"
"92882","","","","1655.3076171875","1655.3076171875","1655.3076171875","","",""
"93077","3991.505126953125","3991.505126953125","3991.505126953125","","","","","",""
"93089","","","","","","","1303.9666748046875","1303.9666748046875","1303.9666748046875"
"93213","","","","1405.3349609375","1405.3349609375","1405.3349609375","","",""
"93433","","","","","","","1416.81884765625","1416.81884765625","1416.81884765625"
"93562","","","","1435.54638671875","1435.54638671875","1435.54638671875","","",""
"93564","1883.0447998046875","1883.0447998046875","1883.0447998046875","","","","","",""
"93951","","","","","","","2290.54443359375","2290.54443359375","2290.54443359375"
"93972","","","","1787.3389892578125","1787.3389892578125","1787.3389892578125","","",""
"94216","","","","","","","998.1026000976562","998.1026000976562","998.1026000976562"
"94349","3113.59619140625","3113.59619140625","3113.59619140625","","","","","",""
"94380","","","","1803.8848876953125","1803.8848876953125","1803.8848876953125","","",""
"94640","","","","","","","1748.416748046875","1748.416748046875","1748.416748046875"
"94809","","","","","","","537.1114501953125","537.1114501953125","537.1114501953125"
"94888","","","","2327.221435546875","2327.221435546875","2327.221435546875","","",""
"95043","","","","","","","845.0275268554688","845.0275268554688","845.0275268554688"
"95238","","","","1464.544189453125","1464.544189453125","1464.544189453125","","",""
"95277","","","","","","","774.8314819335938","774.8314819335938","774.8314819335938"
"95349","3783.315185546875","3783.315185546875","3783.315185546875","","","","","",""
"95601","","","","1610.032470703125","1610.032470703125","1610.032470703125","","",""
"95723","","","","","","","1883.03759765625","1883.03759765625","1883.03759765625"
"95886","2217.832275390625","2217.832275390625","2217.832275390625","","","","","",""
"95909","","","","","","","614.938720703125","614.938720703125","614.938720703125"
"96094","670.37158203125","670.37158203125","670.37158203125","","","","","",""
"96107","","","","2311.263916015625","2311.263916015625","2311.263916015625","","",""
"96152","","","","","","","871.8782958984375","871.8782958984375","871.8782958984375"
"96384","","","","","","","804.3055419921875","804.3055419921875","804.3055419921875"
"96561","","","","2018.217529296875","2018.217529296875","2018.217529296875","","",""
"96599","","","","","","","752.2048950195312","752.2048950195312","752.2048950195312"
"96701","2289.060302734375","2289.060302734375","2289.060302734375","","","","","",""
"96852","","","","","","","970.500244140625","970.500244140625","970.500244140625"
"96892","","","","1268.506591796875","1268.506591796875","1268.506591796875","","",""
"97110","","","","","","","924.1900634765625","924.1900634765625","924.1900634765625"
"97348","","","","","","","863.1286010742188","863.1286010742188","863.1286010742188"
"97352","","","","2071.764404296875","2071.764404296875","2071.764404296875","","",""
"97379","2778.28955078125","2778.28955078125","2778.28955078125","","","","","",""
"97673","","","","","","","1306.744384765625","1306.744384765625","1306.744384765625"
"97769","","","","1855.742431640625","1855.742431640625","1855.742431640625","","",""
"97810","1574.0272216796875","1574.0272216796875","1574.0272216796875","","","","","",""
"98111","","","","","","","1844.94189453125","1844.94189453125","1844.94189453125"
"98219","","","","2075.58984375","2075.58984375","2075.58984375","","",""
"98258","1662.41015625","1662.41015625","1662.41015625","","","","","",""
"98355","","","","","","","910.7651977539062","910.7651977539062","910.7651977539062"
"98538","991.8985595703125","991.8985595703125","991.8985595703125","","","","","",""
"98662","","","","1992.509521484375","1992.509521484375","1992.509521484375","","",""
"98808","","","","","","","1992.343505859375","1992.343505859375","1992.343505859375"
"99003","","","","1426.74267578125","1426.74267578125","1426.74267578125","","",""
"99321","","","","","","","2285.552978515625","2285.552978515625","2285.552978515625"
"99446","","","","1981.3887939453125","1981.3887939453125","1981.3887939453125","","",""
"99538","3954.78125","3954.78125","3954.78125","","","","","",""
"99736","","","","","","","1871.7196044921875","1871.7196044921875","1871.7196044921875"
"99935","","","","2203.2509765625","2203.2509765625","2203.2509765625","","",""
"100192","","","","","","","1954.7230224609375","1954.7230224609375","1954.7230224609375"
"100361","","","","1875.02197265625","1875.02197265625","1875.02197265625","","",""
"100437","3513.3125","3513.3125","3513.3125","","","","","",""
"100449","","","","","","","997.4103393554688","997.4103393554688","997.4103393554688"
"100669","","","","","","","772.71875","772.71875","772.71875"
"100772","","","","1789.8272705078125","1789.8272705078125","1789.8272705078125","","",""
"100986","2245.794921875","2245.794921875","2245.794921875","","","","","",""
"101157","","","","","","","2092.01806640625","2092.01806640625","2092.01806640625"
"101163","","","","1715.4940185546875","1715.4940185546875","1715.4940185546875","","",""
"101399","","","","","","","909.4887084960938","909.4887084960938","909.4887084960938"
"101548","2187.187744140625","2187.187744140625","2187.187744140625","","","","","",""
"101611","","","","2073.98583984375","2073.98583984375","2073.98583984375","","",""
"101680","","","","","","","1082.406005859375","1082.406005859375","1082.406005859375"
"101996","","","","1755.4034423828125","1755.4034423828125","1755.4034423828125","","",""
"102265","","","","","","","2625.4482421875","2625.4482421875","2625.4482421875"
"102371","","","","1661.064453125","1661.064453125","1661.064453125","","",""
"102548","4071.867431640625","4071.867431640625","4071.867431640625","","","","","",""
"102615","","","","","","","1471.2896728515625","1471.2896728515625","1471.2896728515625"
"102763","","","","1815.4046630859375","1815.4046630859375","1815.4046630859375","","",""
"103108","","","","","","","2204.233154296875","2204.233154296875","2204.233154296875"
"103150","","","","1708.8779296875","1708.8779296875","1708.8779296875","","",""
"103394","","","","","","","1069.0703125","1069.0703125","1069.0703125"
"103548","3931.99658203125","3931.99658203125","3931.99658203125","","","","","",""
"103605","","","","2051.157958984375","2051.157958984375","2051.157958984375","","",""
"103718","","","","","","","1291.0213623046875","1291.0213623046875","1291.0213623046875"
"103965","","","","","","","907.8299560546875","907.8299560546875","907.8299560546875"
"104060","","","","2056.7822265625","2056.7822265625","2056.7822265625","","",""
"104490","","","","1956.7366943359375","1956.7366943359375","1956.7366943359375","","",""
"104498","","","","","","","2390.330078125","2390.330078125","2390.330078125"
"104548","4011.886474609375","4011.886474609375","4011.886474609375","","","","","",""
"104952","","","","2094.403076171875","2094.403076171875","2094.403076171875","","",""
"104963","","","","","","","2019.793212890625","2019.793212890625","2019.793212890625"
"105283","","","","1455.2100830078125","1455.2100830078125","1455.2100830078125","","",""
"105363","","","","","","","1691.68505859375","1691.68505859375","1691.68505859375"
"105548","3866.184326171875","3866.184326171875","3866.184326171875","","","","","",""
"105704","","","","1921.789794921875","1921.789794921875","1921.789794921875","","",""
"105899","","","","","","","2406.4306640625","2406.4306640625","2406.4306640625"
"106167","","","","2095.1806640625","2095.1806640625","2095.1806640625","","",""
"106183","","","","","","","1039.3304443359375","1039.3304443359375","1039.3304443359375"
"106486","","","","","","","1221.5986328125","1221.5986328125","1221.5986328125"
"106548","3904.984619140625","3904.984619140625","3904.984619140625","","","","","",""
"106622","","","","2023.7296142578125","2023.7296142578125","2023.7296142578125","","",""
"106719","","","","","","","869.5310668945312","869.5310668945312","869.5310668945312"
"107086","","","","2125.027099609375","2125.027099609375","2125.027099609375","","",""
"107164","","","","","","","2009.260498046875","2009.260498046875","2009.260498046875"
"107306","2909.03857421875","2909.03857421875","2909.03857421875","","","","","",""
"107455","452.0265197753906","452.0265197753906","452.0265197753906","","","","","",""
"107545","","","","2092.788330078125","2092.788330078125","2092.788330078125","","",""
"107753","","","","","","","2594.32470703125","2594.32470703125","2594.32470703125"
"107999","","","","2064.061279296875","2064.061279296875","2064.061279296875","","",""
"108092","2521.05859375","2521.05859375","2521.05859375","","","","","",""
"108207","","","","","","","2019.234375","2019.234375","2019.234375"
"108376","","","","","","","558.2589721679688","558.2589721679688","558.2589721679688"
"108449","","","","2079.7001953125","2079.7001953125","2079.7001953125","","",""
"108687","","","","","","","1251.659423828125","1251.659423828125","1251.659423828125"
"108896","","","","2029.6519775390625","2029.6519775390625","2029.6519775390625","","",""
"109092","3954.392578125","3954.392578125","3954.392578125","","","","","",""
"109228","","","","","","","2409.042724609375","2409.042724609375","2409.042724609375"
"109357","","","","2065.742919921875","2065.742919921875","2065.742919921875","","",""
"109669","","","","","","","1877.5531005859375","1877.5531005859375","1877.5531005859375"
"109809","","","","2058.625","2058.625","2058.625","","",""
"110085","","","","","","","1744.6038818359375","1744.6038818359375","1744.6038818359375"
"110092","3999.203857421875","3999.203857421875","3999.203857421875","","","","","",""
"110201","","","","1736.0784912109375","1736.0784912109375","1736.0784912109375","","",""
"110356","976.4310302734375","976.4310302734375","976.4310302734375","","","","","",""
"110534","","","","","","","1894.0869140625","1894.0869140625","1894.0869140625"
"110565","729.0150756835938","729.0150756835938","729.0150756835938","","","","","",""
"110654","","","","2008.0709228515625","2008.0709228515625","2008.0709228515625","","",""
"111118","","","","2115.8837890625","2115.8837890625","2115.8837890625","","",""
"111204","","","","","","","3094.26220703125","3094.26220703125","3094.26220703125"
"111565","4005.0009765625","4005.0009765625","4005.0009765625","","","","","",""
"111675","","","","2630.580322265625","2630.580322265625","2630.580322265625","","",""
"111778","","","","","","","2579.080078125","2579.080078125","2579.080078125"
"112075","","","","","","","1208.41748046875","1208.41748046875","1208.41748046875"
"112103","","","","1995.0091552734375","1995.0091552734375","1995.0091552734375","","",""
"112239","2632.3740234375","2632.3740234375","2632.3740234375","","","","","",""
"112489","","","","1667.4713134765625","1667.4713134765625","1667.4713134765625","","",""
"112589","","","","","","","2305.105224609375","2305.105224609375","2305.105224609375"
"112991","","","","2352.47314453125","2352.47314453125","2352.47314453125","","",""
"113188","","","","","","","2677.93359375","2677.93359375","2677.93359375"
"113239","3910.353271484375","3910.353271484375","3910.353271484375","","","","","",""
"113449","","","","2100.030517578125","2100.030517578125","2100.030517578125","","",""
"113760","","","","","","","2545.6796875","2545.6796875","2545.6796875"
"113898","","","","2023.4581298828125","2023.4581298828125","2023.4581298828125","","",""
"114239","3992.83056640625","3992.83056640625","3992.83056640625","","","","","",""
"114275","","","","1720.3304443359375","1720.3304443359375","1720.3304443359375","","",""
"114313","","","","","","","2524.98486328125","2524.98486328125","2524.98486328125"
"114761","","","","2246.87109375","2246.87109375","2246.87109375","","",""
"114872","","","","","","","2516.146484375","2516.146484375","2516.146484375"
"115112","3578.009521484375","3578.009521484375","3578.009521484375","","","","","",""
"115213","","","","2034.8206787109375","2034.8206787109375","2034.8206787109375","","",""
"115286","583.6028442382812","583.6028442382812","583.6028442382812","","","","","",""
"115394","","","","","","","2387.01416015625","2387.01416015625","2387.01416015625"
"115677","","","","2117.637451171875","2117.637451171875","2117.637451171875","","",""
"115953","","","","","","","2588.997314453125","2588.997314453125","2588.997314453125"
"116126","3349.71337890625","3349.71337890625","3349.71337890625","","","","","",""
"116139","","","","2062.417724609375","2062.417724609375","2062.417724609375","","",""
"116609","","","","2135.55078125","2135.55078125","2135.55078125","","",""
"116673","","","","","","","3332.12548828125","3332.12548828125","3332.12548828125"
"117043","","","","1985.4239501953125","1985.4239501953125","1985.4239501953125","","",""
"117126","4006.270751953125","4006.270751953125","4006.270751953125","","","","","",""
"117269","429.576171875","429.576171875","429.576171875","","","","","",""
"117373","","","","","","","3110.83251953125","3110.83251953125","3110.83251953125"
"117551","","","","2334.945556640625","2334.945556640625","2334.945556640625","","",""
"117987","","","","","","","2837.784423828125","2837.784423828125","2837.784423828125"
"118057","","","","2347.6376953125","2347.6376953125","2347.6376953125","","",""
"118269","3899.45947265625","3899.45947265625","3899.45947265625","","","","","",""
"118505","","","","1994.0955810546875","1994.0955810546875","1994.0955810546875","","",""
"118606","","","","","","","2882.94580078125","2882.94580078125","2882.94580078125"
"118952","","","","2004.3436279296875","2004.3436279296875","2004.3436279296875","","",""
"119064","","","","","","","2001.583984375","2001.583984375","2001.583984375"
"119269","3895.462646484375","3895.462646484375","3895.462646484375","","","","","",""
"119386","","","","1953.63623046875","1953.63623046875","1953.63623046875","","",""
"119613","","","","","","","2544.64453125","2544.64453125","2544.64453125"
"119853","","","","2113.178466796875","2113.178466796875","2113.178466796875","","",""
"120269","3987.5908203125","3987.5908203125","3987.5908203125","","","","","",""
"120280","","","","","","","3064.361572265625","3064.361572265625","3064.361572265625"
"120305","","","","2055.716552734375","2055.716552734375","2055.716552734375","","",""
"120750","1939.6881103515625","1939.6881103515625","1939.6881103515625","","","","","",""
"120881","","","","2696.9970703125","2696.9970703125","2696.9970703125","","",""
"120968","","","","","","","3123.76220703125","3123.76220703125","3123.76220703125"
"121450","","","","2645.755615234375","2645.755615234375","2645.755615234375","","",""
"121581","","","","","","","2765.5634765625","2765.5634765625","2765.5634765625"
"121750","3906.88623046875","3906.88623046875","3906.88623046875","","","","","",""
"121982","","","","2437.80908203125","2437.80908203125","2437.80908203125","","",""
"122327","","","","","","","3419.761962890625","3419.761962890625","3419.761962890625"
"122399","","","","1875.127197265625","1875.127197265625","1875.127197265625","","",""
"122750","4138.7392578125","4138.7392578125","4138.7392578125","","","","","",""
"122871","","","","","","","2464.620849609375","2464.620849609375","2464.620849609375"
"122934","","","","2493.064697265625","2493.064697265625","2493.064697265625","","",""
"123411","","","","2194.83984375","2194.83984375","2194.83984375","","",""
"123521","","","","","","","3021.65673828125","3021.65673828125","3021.65673828125"
"123750","4061.313720703125","4061.313720703125","4061.313720703125","","","","","",""
"123858","","","","2002.6566162109375","2002.6566162109375","2002.6566162109375","","",""
"124282","","","","1908.8150634765625","1908.8150634765625","1908.8150634765625","","",""
"124361","","","","","","","4029.14990234375","4029.14990234375","4029.14990234375"
"124643","3722.644775390625","3722.644775390625","3722.644775390625","","","","","",""
"124792","","","","2359.83837890625","2359.83837890625","2359.83837890625","","",""
"125191","","","","","","","3867.4189453125","3867.4189453125","3867.4189453125"
"125231","","","","1973.25341796875","1973.25341796875","1973.25341796875","","",""
"125643","4059.9921875","4059.9921875","4059.9921875","","","","","",""
"125755","","","","2423.273193359375","2423.273193359375","2423.273193359375","","",""
"125854","","","","","","","3149.33056640625","3149.33056640625","3149.33056640625"
"126296","","","","2509.321044921875","2509.321044921875","2509.321044921875","","",""
"126643","4137.59765625","4137.59765625","4137.59765625","","","","","",""
"126707","","","","","","","3964.336669921875","3964.336669921875","3964.336669921875"
"126767","","","","2174.133056640625","2174.133056640625","2174.133056640625","","",""
"127283","","","","2374.053955078125","2374.053955078125","2374.053955078125","","",""
"127375","","","","","","","3064.85498046875","3064.85498046875","3064.85498046875"
"127643","4109.1884765625","4109.1884765625","4109.1884765625","","","","","",""
"127735","","","","2059.652587890625","2059.652587890625","2059.652587890625","","",""
"128013","","","","","","","2979.298828125","2979.298828125","2979.298828125"
"128207","","","","2160.87451171875","2160.87451171875","2160.87451171875","","",""
"128643","4070.4423828125","4070.4423828125","4070.4423828125","","","","","",""
"128692","","","","2236.354248046875","2236.354248046875","2236.354248046875","","",""
"128930","","","","","","","4362.97314453125","4362.97314453125","4362.97314453125"
"129218","","","","2407.03369140625","2407.03369140625","2407.03369140625","","",""
"129568","","","","","","","2975.20751953125","2975.20751953125","2975.20751953125"
"129643","4183.4140625","4183.4140625","4183.4140625","","","","","",""
"129665","","","","1972.1070556640625","1972.1070556640625","1972.1070556640625","","",""
"130206","","","","2515.2041015625","2515.2041015625","2515.2041015625","","",""
"130568","","","","","","","4767.79296875","4767.79296875","4767.79296875"
"130643","4084.274169921875","4084.274169921875","4084.274169921875","","","","","",""
"130725","","","","2375.55322265625","2375.55322265625","2375.55322265625","","",""
"131266","","","","2526.821044921875","2526.821044921875","2526.821044921875","","",""
"131415","","","","","","","4049.582275390625","4049.582275390625","4049.582275390625"
"131643","4043.993896484375","4043.993896484375","4043.993896484375","","","","","",""
"131861","","","","2778.4267578125","2778.4267578125","2778.4267578125","","",""
"132059","1541.4451904296875","1541.4451904296875","1541.4451904296875","","","","","",""
"132197","","","","","","","3659.848876953125","3659.848876953125","3659.848876953125"
"132371","","","","2345.059814453125","2345.059814453125","2345.059814453125","","",""
"132858","","","","2256.65966796875","2256.65966796875","2256.65966796875","","",""
"133059","4154.81640625","4154.81640625","4154.81640625","","","","","",""
"133080","","","","","","","4199.73193359375","4199.73193359375","4199.73193359375"
"133462","","","","2852.085693359375","2852.085693359375","2852.085693359375","","",""
"133717","2760.439453125","2760.439453125","2760.439453125","","","","","",""
"133851","","","","","","","3660.656982421875","3660.656982421875","3660.656982421875"
"134097","","","","2992.328369140625","2992.328369140625","2992.328369140625","","",""
"134658","","","","2620.13525390625","2620.13525390625","2620.13525390625","","",""
"134717","4072.89794921875","4072.89794921875","4072.89794921875","","","","","",""
"134851","","","","","","","4826.61181640625","4826.61181640625","4826.61181640625"
"135300","","","","3044.256103515625","3044.256103515625","3044.256103515625","","",""
"135717","4129.31640625","4129.31640625","4129.31640625","","","","","",""
"135761","","","","","","","4434.3203125","4434.3203125","4434.3203125"
"135919","","","","2889.83642578125","2889.83642578125","2889.83642578125","","",""
"136429","","","","2388.115478515625","2388.115478515625","2388.115478515625","","",""
"136653","","","","","","","4264.7177734375","4264.7177734375","4264.7177734375"
"136717","4057.668701171875","4057.668701171875","4057.668701171875","","","","","",""
"137032","","","","2850.414306640625","2850.414306640625","2850.414306640625","","",""
"137598","","","","","","","4599.40625","4599.40625","4599.40625"
"137676","","","","3024.182373046875","3024.182373046875","3024.182373046875","","",""
"137717","4072.58203125","4072.58203125","4072.58203125","","","","","",""
"138359","","","","3259.844482421875","3259.844482421875","3259.844482421875","","",""
"138574","","","","","","","4798.0634765625","4798.0634765625","4798.0634765625"
"138717","4122.21728515625","4122.21728515625","4122.21728515625","","","","","",""
"138906","","","","2561.945068359375","2561.945068359375","2561.945068359375","","",""
"139372","","","","","","","3755.144775390625","3755.144775390625","3755.144775390625"
"139633","","","","3508.139404296875","3508.139404296875","3508.139404296875","","",""
"139717","4271.744140625","4271.744140625","4271.744140625","","","","","",""
"140233","","","","","","","4162.095703125","4162.095703125","4162.095703125"
"140241","","","","2870.0302734375","2870.0302734375","2870.0302734375","","",""
"140717","4222.6513671875","4222.6513671875","4222.6513671875","","","","","",""
"140801","","","","2611.995849609375","2611.995849609375","2611.995849609375","","",""
"141224","","","","","","","4783.39208984375","4783.39208984375","4783.39208984375"
"141332","","","","2473.27392578125","2473.27392578125","2473.27392578125","","",""
"141717","4192.5595703125","4192.5595703125","4192.5595703125","","","","","",""
"141915","","","","2748.1484375","2748.1484375","2748.1484375","","",""
"142224","","","","","","","4794.1640625","4794.1640625","4794.1640625"
"142578","","","","3132.426513671875","3132.426513671875","3132.426513671875","","",""
"142717","4144.02099609375","4144.02099609375","4144.02099609375","","","","","",""
"143179","","","","2850.482666015625","2850.482666015625","2850.482666015625","","",""
"143224","","","","","","","4832.7099609375","4832.7099609375","4832.7099609375"
"143717","4251.2421875","4251.2421875","4251.2421875","","","","","",""
"143854","","","","3176.15283203125","3176.15283203125","3176.15283203125","","",""
"144088","","","","","","","4210.43212890625","4210.43212890625","4210.43212890625"
"144463","","","","2893.12451171875","2893.12451171875","2893.12451171875","","",""
"144717","4155.61328125","4155.61328125","4155.61328125","","","","","",""
"145088","","","","","","","4799.91943359375","4799.91943359375","4799.91943359375"
"145253","","","","3827.703125","3827.703125","3827.703125","","",""
"145717","4184.43505859375","4184.43505859375","4184.43505859375","","","","","",""
"145907","","","","3124.244140625","3124.244140625","3124.244140625","","",""
"146088","","","","","","","4737.10302734375","4737.10302734375","4737.10302734375"
"146537","3461.362548828125","3461.362548828125","3461.362548828125","","","","","",""
"146544","","","","3010.8837890625","3010.8837890625","3010.8837890625","","",""
"147088","","","","","","","4764.36474609375","4764.36474609375","4764.36474609375"
"147150","","","","2866.0283203125","2866.0283203125","2866.0283203125","","",""
"147537","4199.74609375","4199.74609375","4199.74609375","","","","","",""
"147912","","","","3665.649658203125","3665.649658203125","3665.649658203125","","",""
"148088","","","","","","","4804.83154296875","4804.83154296875","4804.83154296875"
"148537","4196.4765625","4196.4765625","4196.4765625","","","","","",""
"148627","","","","3406.603271484375","3406.603271484375","3406.603271484375","","",""
"149088","","","","","","","4861.708984375","4861.708984375","4861.708984375"
"149245","","","","2901.5751953125","2901.5751953125","2901.5751953125","","",""
"149537","4260.1611328125","4260.1611328125","4260.1611328125","","","","","",""
"149898","","","","3096.736572265625","3096.736572265625","3096.736572265625","","",""
"150088","","","","","","","4894.45703125","4894.45703125","4894.45703125"
"150537","4231.966796875","4231.966796875","4231.966796875","","","","","",""
"150613","","","","3457.36181640625","3457.36181640625","3457.36181640625","","",""
"151088","","","","","","","4718.46435546875","4718.46435546875","4718.46435546875"
"151371","","","","3674.588134765625","3674.588134765625","3674.588134765625","","",""
"151537","4170.6728515625","4170.6728515625","4170.6728515625","","","","","",""
"152088","","","","","","","4946.3349609375","4946.3349609375","4946.3349609375"
"152354","","","","4823.41259765625","4823.41259765625","4823.41259765625","","",""
"152537","4276.27294921875","4276.27294921875","4276.27294921875","","","","","",""
"153025","","","","","","","4598.58447265625","4598.58447265625","4598.58447265625"
"153089","","","","3550.827880859375","3550.827880859375","3550.827880859375","","",""
"153537","4148.94921875","4148.94921875","4148.94921875","","","","","",""
"153812","","","","3499.559814453125","3499.559814453125","3499.559814453125","","",""
"154025","","","","","","","4877.416015625","4877.416015625","4877.416015625"
"154537","4225.96337890625","4225.96337890625","4225.96337890625","","","","","",""
"154628","","","","3936.726318359375","3936.726318359375","3936.726318359375","","",""
"155025","","","","","","","4749.41162109375","4749.41162109375","4749.41162109375"
"155270","","","","3048.9521484375","3048.9521484375","3048.9521484375","","",""
"155537","4234.09912109375","4234.09912109375","4234.09912109375","","","","","",""
"155949","","","","3273.616943359375","3273.616943359375","3273.616943359375","","",""
"156025","","","","","","","4838.822265625","4838.822265625","4838.822265625"
"156537","4189.35791015625","4189.35791015625","4189.35791015625","","","","","",""
"156681","","","","3496.858154296875","3496.858154296875","3496.858154296875","","",""
"157025","","","","","","","4742.494140625","4742.494140625","4742.494140625"
"157395","","","","3462.321533203125","3462.321533203125","3462.321533203125","","",""
"157537","4238.14697265625","4238.14697265625","4238.14697265625","","","","","",""
"158025","","","","","","","4801.5966796875","4801.5966796875","4801.5966796875"
"158136","","","","3603.685546875","3603.685546875","3603.685546875","","",""
"158537","4232.92529296875","4232.92529296875","4232.92529296875","","","","","",""
"158921","","","","3789.795166015625","3789.795166015625","3789.795166015625","","",""
"159025","","","","","","","4834.04736328125","4834.04736328125","4834.04736328125"
"159501","","","","2739.8095703125","2739.8095703125","2739.8095703125","","",""
"159537","4211.08154296875","4211.08154296875","4211.08154296875","","","","","",""
"160025","","","","","","","4845.91796875","4845.91796875","4845.91796875"
"160208","","","","3385.054443359375","3385.054443359375","3385.054443359375","","",""
"160537","4211.16796875","4211.16796875","4211.16796875","","","","","",""
"160795","","","","2777.319580078125","2777.319580078125","2777.319580078125","","",""
"161025","","","","","","","4802.89111328125","4802.89111328125","4802.89111328125"
"161416","","","","2941.3310546875","2941.3310546875","2941.3310546875","","",""
"161537","4238.8681640625","4238.8681640625","4238.8681640625","","","","","",""
"162025","","","","","","","4815.03076171875","4815.03076171875","4815.03076171875"
"162170","","","","3636.091064453125","3636.091064453125","3636.091064453125","","",""
"162537","4235.23486328125","4235.23486328125","4235.23486328125","","","","","",""
"162944","","","","3782.5556640625","3782.5556640625","3782.5556640625","","",""
"163025","","","","","","","4849.12255859375","4849.12255859375","4849.12255859375"
"163537","4295.65673828125","4295.65673828125","4295.65673828125","","","","","",""
"163813","","","","4331.81005859375","4331.81005859375","4331.81005859375","","",""
"164025","","","","","","","4784.17919921875","4784.17919921875","4784.17919921875"
"164459","","","","3144.9912109375","3144.9912109375","3144.9912109375","","",""
"164537","4286.56982421875","4286.56982421875","4286.56982421875","","","","","",""
"165025","","","","","","","4741.34423828125","4741.34423828125","4741.34423828125"
"165300","","","","4175.49560546875","4175.49560546875","4175.49560546875","","",""
"165537","4262.64404296875","4262.64404296875","4262.64404296875","","","","","",""
"165758","760.2398681640625","760.2398681640625","760.2398681640625","","","","","",""
"166025","","","","","","","4785.18603515625","4785.18603515625","4785.18603515625"
"166050","","","","3639.617431640625","3639.617431640625","3639.617431640625","","",""
"166705","","","","3184.339599609375","3184.339599609375","3184.339599609375","","",""
"166758","4256.8984375","4256.8984375","4256.8984375","","","","","",""
"167025","","","","","","","4796.2197265625","4796.2197265625","4796.2197265625"
"167412","","","","3472.592529296875","3472.592529296875","3472.592529296875","","",""
"167758","4183.57373046875","4183.57373046875","4183.57373046875","","","","","",""
"167951","","","","2557.43359375","2557.43359375","2557.43359375","","",""
"168025","","","","","","","4787.419921875","4787.419921875","4787.419921875"
"168273","","","","","","","902.89990234375","902.89990234375","902.89990234375"
"168742","","","","3850.63427734375","3850.63427734375","3850.63427734375","","",""
"168758","4306.99267578125","4306.99267578125","4306.99267578125","","","","","",""
"169273","","","","","","","4738.40185546875","4738.40185546875","4738.40185546875"
"169400","","","","3210.14013671875","3210.14013671875","3210.14013671875","","",""
"169758","4285.77978515625","4285.77978515625","4285.77978515625","","","","","",""
"170090","","","","3353.7060546875","3353.7060546875","3353.7060546875","","",""
"170273","","","","","","","4776.71875","4776.71875","4776.71875"
"170585","","","","2297.974853515625","2297.974853515625","2297.974853515625","","",""
"170758","4307.29248046875","4307.29248046875","4307.29248046875","","","","","",""
"171273","","","","","","","4792.013671875","4792.013671875","4792.013671875"
"171506","","","","4557.2294921875","4557.2294921875","4557.2294921875","","",""
"171758","4223.37060546875","4223.37060546875","4223.37060546875","","","","","",""
"172255","","","","3640.701171875","3640.701171875","3640.701171875","","",""
"172273","","","","","","","4804.37841796875","4804.37841796875","4804.37841796875"
"172758","4276.54248046875","4276.54248046875","4276.54248046875","","","","","",""
"173026","","","","3779.16357421875","3779.16357421875","3779.16357421875","","",""
"173273","","","","","","","4719.91015625","4719.91015625","4719.91015625"
"173662","","","","3062.845458984375","3062.845458984375","3062.845458984375","","",""
"173758","4247.22705078125","4247.22705078125","4247.22705078125","","","","","",""
"174273","","","","","","","4813.56396484375","4813.56396484375","4813.56396484375"
