"Step","dandy-snowflake-25 - episode/return","dandy-snowflake-25 - episode/return__MIN","dandy-snowflake-25 - episode/return__MAX","legendary-plasma-24 - episode/return","legendary-plasma-24 - episode/return__MIN","legendary-plasma-24 - episode/return__MAX","gentle-mountain-20 - episode/return","gentle-mountain-20 - episode/return__MIN","gentle-mountain-20 - episode/return__MAX"
"146910","889.6138305664062","889.6138305664062","889.6138305664062","","","","","",""
"146940","","","","866.177978515625","866.177978515625","866.177978515625","","",""
"147119","","","","","","","1604.938232421875","1604.938232421875","1604.938232421875"
"147199","953.0726318359375","953.0726318359375","953.0726318359375","","","","","",""
"147255","","","","1065.3829345703125","1065.3829345703125","1065.3829345703125","","",""
"147508","","","","","","","1312.7332763671875","1312.7332763671875","1312.7332763671875"
"147523","1077.3167724609375","1077.3167724609375","1077.3167724609375","","","","","",""
"147589","","","","1087.11279296875","1087.11279296875","1087.11279296875","","",""
"147798","891.9746704101562","891.9746704101562","891.9746704101562","","","","","",""
"147855","","","","897.0805053710938","897.0805053710938","897.0805053710938","","",""
"147876","","","","","","","1209.0714111328125","1209.0714111328125","1209.0714111328125"
"148086","","","","761.9754638671875","761.9754638671875","761.9754638671875","","",""
"148131","1125.1165771484375","1125.1165771484375","1125.1165771484375","","","","","",""
"148202","","","","","","","1097.986328125","1097.986328125","1097.986328125"
"148290","431.7142639160156","431.7142639160156","431.7142639160156","","","","","",""
"148367","","","","914.4898681640625","914.4898681640625","914.4898681640625","","",""
"148544","828.8837890625","828.8837890625","828.8837890625","","","","","",""
"148631","","","","880.0071411132812","880.0071411132812","880.0071411132812","","",""
"148634","","","","","","","1439.45751953125","1439.45751953125","1439.45751953125"
"148808","877.3212890625","877.3212890625","877.3212890625","","","","","",""
"148891","","","","878.6983642578125","878.6983642578125","878.6983642578125","","",""
"149083","905.1828002929688","905.1828002929688","905.1828002929688","","","","","",""
"149087","","","","","","","1513.6436767578125","1513.6436767578125","1513.6436767578125"
"149165","","","","903.0076904296875","903.0076904296875","903.0076904296875","","",""
"149410","","","","826.7477416992188","826.7477416992188","826.7477416992188","","",""
"149418","1105.354736328125","1105.354736328125","1105.354736328125","","","","","",""
"149432","","","","","","","1142.4632568359375","1142.4632568359375","1142.4632568359375"
"149666","","","","862.8045043945312","862.8045043945312","862.8045043945312","","",""
"149731","1063.6915283203125","1063.6915283203125","1063.6915283203125","","","","","",""
"149935","","","","","","","1686.0377197265625","1686.0377197265625","1686.0377197265625"
"150008","903.6163330078125","903.6163330078125","903.6163330078125","","","","","",""
"150045","","","","1271.0625","1271.0625","1271.0625","","",""
"150318","1046.07373046875","1046.07373046875","1046.07373046875","","","","","",""
"150320","","","","896.1566162109375","896.1566162109375","896.1566162109375","","",""
"150354","","","","","","","1419.0159912109375","1419.0159912109375","1419.0159912109375"
"150586","","","","870.4151611328125","870.4151611328125","870.4151611328125","","",""
"150598","906.5772705078125","906.5772705078125","906.5772705078125","","","","","",""
"150790","","","","","","","1440.490966796875","1440.490966796875","1440.490966796875"
"150866","","","","913.2710571289062","913.2710571289062","913.2710571289062","","",""
"150922","1050.015625","1050.015625","1050.015625","","","","","",""
"151135","","","","881.466796875","881.466796875","881.466796875","","",""
"151178","","","","","","","1275.89013671875","1275.89013671875","1275.89013671875"
"151270","1129.1197509765625","1129.1197509765625","1129.1197509765625","","","","","",""
"151475","","","","1119.3638916015625","1119.3638916015625","1119.3638916015625","","",""
"151610","","","","","","","1447.3887939453125","1447.3887939453125","1447.3887939453125"
"151676","1347.10791015625","1347.10791015625","1347.10791015625","","","","","",""
"151863","","","","1296.321044921875","1296.321044921875","1296.321044921875","","",""
"151960","","","","","","","1161.5902099609375","1161.5902099609375","1161.5902099609375"
"152193","","","","1114.7218017578125","1114.7218017578125","1114.7218017578125","","",""
"152373","2291.109375","2291.109375","2291.109375","","","","","",""
"152450","","","","859.3092041015625","859.3092041015625","859.3092041015625","","",""
"152471","","","","","","","1708.935302734375","1708.935302734375","1708.935302734375"
"152677","1029.3636474609375","1029.3636474609375","1029.3636474609375","","","","","",""
"152700","","","","818.0328979492188","818.0328979492188","818.0328979492188","","",""
"152930","","","","","","","1544.424072265625","1544.424072265625","1544.424072265625"
"153055","","","","1157.893798828125","1157.893798828125","1157.893798828125","","",""
"153108","1442.1126708984375","1442.1126708984375","1442.1126708984375","","","","","",""
"153506","","","","1475.614501953125","1475.614501953125","1475.614501953125","","",""
"153561","1529.7908935546875","1529.7908935546875","1529.7908935546875","","","","","",""
"153610","","","","","","","2325.572998046875","2325.572998046875","2325.572998046875"
"153761","","","","857.8485717773438","857.8485717773438","857.8485717773438","","",""
"153907","1144.3958740234375","1144.3958740234375","1144.3958740234375","","","","","",""
"154109","","","","1135.3253173828125","1135.3253173828125","1135.3253173828125","","",""
"154159","","","","","","","1864.629150390625","1864.629150390625","1864.629150390625"
"154341","1450.4713134765625","1450.4713134765625","1450.4713134765625","","","","","",""
"154344","","","","787.7384033203125","787.7384033203125","787.7384033203125","","",""
"154541","","","","","","","1273.51953125","1273.51953125","1273.51953125"
"154611","","","","888.0865478515625","888.0865478515625","888.0865478515625","","",""
"154718","1284.9239501953125","1284.9239501953125","1284.9239501953125","","","","","",""
"154887","","","","921.1907348632812","921.1907348632812","921.1907348632812","","",""
"155015","","","","","","","1606.77783203125","1606.77783203125","1606.77783203125"
"155319","2032.345947265625","2032.345947265625","2032.345947265625","","","","","",""
"155383","","","","1642.0936279296875","1642.0936279296875","1642.0936279296875","","",""
"155485","","","","","","","1592.255615234375","1592.255615234375","1592.255615234375"
"155769","1515.2205810546875","1515.2205810546875","1515.2205810546875","","","","","",""
"155836","","","","1480.9129638671875","1480.9129638671875","1480.9129638671875","","",""
"156038","","","","","","","1885.46923828125","1885.46923828125","1885.46923828125"
"156148","","","","1040.319580078125","1040.319580078125","1040.319580078125","","",""
"156316","1826.60107421875","1826.60107421875","1826.60107421875","","","","","",""
"156347","46.306114196777344","46.306114196777344","46.306114196777344","","","","","",""
"156478","","","","1113.0555419921875","1113.0555419921875","1113.0555419921875","","",""
"156498","","","","","","","1540.394287109375","1540.394287109375","1540.394287109375"
"156800","1524.5418701171875","1524.5418701171875","1524.5418701171875","","","","","",""
"156901","","","","1389.35400390625","1389.35400390625","1389.35400390625","","",""
"156957","","","","","","","1549.686279296875","1549.686279296875","1549.686279296875"
"157166","","","","881.4188232421875","881.4188232421875","881.4188232421875","","",""
"157426","","","","878.8535766601562","878.8535766601562","878.8535766601562","","",""
"157427","","","","","","","1599.8936767578125","1599.8936767578125","1599.8936767578125"
"157707","","","","922.3856201171875","922.3856201171875","922.3856201171875","","",""
"157800","3229.84130859375","3229.84130859375","3229.84130859375","","","","","",""
"157899","","","","","","","1599.4100341796875","1599.4100341796875","1599.4100341796875"
"158191","","","","1592.2691650390625","1592.2691650390625","1592.2691650390625","","",""
"158381","","","","","","","1630.958251953125","1630.958251953125","1630.958251953125"
"158448","","","","871.7708740234375","871.7708740234375","871.7708740234375","","",""
"158778","","","","1107.998779296875","1107.998779296875","1107.998779296875","","",""
"158792","3328.030029296875","3328.030029296875","3328.030029296875","","","","","",""
"158799","","","","","","","1410.59423828125","1410.59423828125","1410.59423828125"
"159047","","","","908.9660034179688","908.9660034179688","908.9660034179688","","",""
"159301","","","","","","","1670.720703125","1670.720703125","1670.720703125"
"159619","","","","1867.3990478515625","1867.3990478515625","1867.3990478515625","","",""
"159654","","","","","","","1166.5262451171875","1166.5262451171875","1166.5262451171875"
"159792","3151.6875","3151.6875","3151.6875","","","","","",""
"159889","","","","909.6741943359375","909.6741943359375","909.6741943359375","","",""
"160096","","","","","","","1446.6124267578125","1446.6124267578125","1446.6124267578125"
"160157","","","","893.9885864257812","893.9885864257812","893.9885864257812","","",""
"160433","","","","924.2131958007812","924.2131958007812","924.2131958007812","","",""
"160517","","","","","","","1414.5972900390625","1414.5972900390625","1414.5972900390625"
"160705","","","","906.7870483398438","906.7870483398438","906.7870483398438","","",""
"160792","3182.6376953125","3182.6376953125","3182.6376953125","","","","","",""
"160899","","","","","","","1301.62939453125","1301.62939453125","1301.62939453125"
"160975","","","","892.49365234375","892.49365234375","892.49365234375","","",""
"161238","","","","882.2521362304688","882.2521362304688","882.2521362304688","","",""
"161255","","","","","","","1184.40185546875","1184.40185546875","1184.40185546875"
"161322","1730.599609375","1730.599609375","1730.599609375","","","","","",""
"161712","","","","1584.3636474609375","1584.3636474609375","1584.3636474609375","","",""
"161880","","","","","","","2127.944091796875","2127.944091796875","2127.944091796875"
"161970","","","","869.281982421875","869.281982421875","869.281982421875","","",""
"162306","","","","1112.1766357421875","1112.1766357421875","1112.1766357421875","","",""
"162322","3181.211181640625","3181.211181640625","3181.211181640625","","","","","",""
"162499","","","","","","","2091.31494140625","2091.31494140625","2091.31494140625"
"162909","","","","","","","1388.0869140625","1388.0869140625","1388.0869140625"
"163052","","","","2476.14501953125","2476.14501953125","2476.14501953125","","",""
"163322","3157.767822265625","3157.767822265625","3157.767822265625","","","","","",""
"163329","","","","927.4118041992188","927.4118041992188","927.4118041992188","","",""
"163583","","","","","","","2282.684326171875","2282.684326171875","2282.684326171875"
"163628","","","","1010.3822021484375","1010.3822021484375","1010.3822021484375","","",""
"163903","","","","925.7867431640625","925.7867431640625","925.7867431640625","","",""
"163948","2041.4881591796875","2041.4881591796875","2041.4881591796875","","","","","",""
"164177","","","","907.604736328125","907.604736328125","907.604736328125","","",""
"164201","","","","","","","2094.322265625","2094.322265625","2094.322265625"
"164525","","","","1134.1124267578125","1134.1124267578125","1134.1124267578125","","",""
"164744","","","","","","","1848.4638671875","1848.4638671875","1848.4638671875"
"164778","","","","873.6981201171875","873.6981201171875","873.6981201171875","","",""
"164948","3230.362548828125","3230.362548828125","3230.362548828125","","","","","",""
"165202","","","","1397.053955078125","1397.053955078125","1397.053955078125","","",""
"165503","","","","","","","2578.044677734375","2578.044677734375","2578.044677734375"
"165844","","","","2098.611083984375","2098.611083984375","2098.611083984375","","",""
"165913","3216.14892578125","3216.14892578125","3216.14892578125","","","","","",""
"165978","","","","","","","1615.39697265625","1615.39697265625","1615.39697265625"
"166222","","","","","","","702.713134765625","702.713134765625","702.713134765625"
"166229","","","","1290.1466064453125","1290.1466064453125","1290.1466064453125","","",""
"166622","","","","","","","1337.3026123046875","1337.3026123046875","1337.3026123046875"
"166729","","","","1619.780029296875","1619.780029296875","1619.780029296875","","",""
"166913","3243.037109375","3243.037109375","3243.037109375","","","","","",""
"167036","","","","","","","1393.974853515625","1393.974853515625","1393.974853515625"
"167130","","","","1334.7381591796875","1334.7381591796875","1334.7381591796875","","",""
"167471","","","","","","","1446.24951171875","1446.24951171875","1446.24951171875"
"167521","","","","1240.752197265625","1240.752197265625","1240.752197265625","","",""
"167860","3163.135986328125","3163.135986328125","3163.135986328125","","","","","",""
"167954","","","","","","","1647.976318359375","1647.976318359375","1647.976318359375"
"168024","","","","1615.014404296875","1615.014404296875","1615.014404296875","","",""
"168421","","","","","","","1581.14208984375","1581.14208984375","1581.14208984375"
"168716","","","","2265.4931640625","2265.4931640625","2265.4931640625","","",""
"168860","3248.45556640625","3248.45556640625","3248.45556640625","","","","","",""
"169016","","","","","","","1980.5235595703125","1980.5235595703125","1980.5235595703125"
"169263","","","","1833.9840087890625","1833.9840087890625","1833.9840087890625","","",""
"169707","2863.396728515625","2863.396728515625","2863.396728515625","","","","","",""
"169728","","","","","","","2421.301025390625","2421.301025390625","2421.301025390625"
"169807","","","","1827.973876953125","1827.973876953125","1827.973876953125","","",""
"170241","","","","","","","1694.6260986328125","1694.6260986328125","1694.6260986328125"
"170323","","","","1709.8099365234375","1709.8099365234375","1709.8099365234375","","",""
"170662","","","","","","","1422.33642578125","1422.33642578125","1422.33642578125"
"170707","3232.92578125","3232.92578125","3232.92578125","","","","","",""
"170878","","","","1848.886474609375","1848.886474609375","1848.886474609375","","",""
"171322","","","","1468.5989990234375","1468.5989990234375","1468.5989990234375","","",""
"171452","","","","","","","2683.544677734375","2683.544677734375","2683.544677734375"
"171690","","","","1206.320068359375","1206.320068359375","1206.320068359375","","",""
"171707","3252.5537109375","3252.5537109375","3252.5537109375","","","","","",""
"171890","","","","","","","1442.91845703125","1442.91845703125","1442.91845703125"
"172026","","","","1137.7344970703125","1137.7344970703125","1137.7344970703125","","",""
"172309","","","","944.8414916992188","944.8414916992188","944.8414916992188","","",""
"172591","","","","","","","2376.0283203125","2376.0283203125","2376.0283203125"
"172707","3263.197265625","3263.197265625","3263.197265625","","","","","",""
"172875","","","","1876.166259765625","1876.166259765625","1876.166259765625","","",""
"173179","","","","","","","1972.0965576171875","1972.0965576171875","1972.0965576171875"
"173707","3265.82470703125","3265.82470703125","3265.82470703125","","","","","",""
"173875","","","","3171.302001953125","3171.302001953125","3171.302001953125","","",""
"173877","","","","","","","2383.473388671875","2383.473388671875","2383.473388671875"
"174239","","","","1211.2623291015625","1211.2623291015625","1211.2623291015625","","",""
"174684","","","","","","","2760.23583984375","2760.23583984375","2760.23583984375"
"174707","3273.42626953125","3273.42626953125","3273.42626953125","","","","","",""
"174744","","","","1664.22705078125","1664.22705078125","1664.22705078125","","",""
"175110","","","","1209.3323974609375","1209.3323974609375","1209.3323974609375","","",""
"175684","","","","","","","3279.190673828125","3279.190673828125","3279.190673828125"
"175707","3287.192138671875","3287.192138671875","3287.192138671875","","","","","",""
"176006","","","","2967.256103515625","2967.256103515625","2967.256103515625","","",""
"176241","","","","","","","1884.077880859375","1884.077880859375","1884.077880859375"
"176406","","","","1360.259765625","1360.259765625","1360.259765625","","",""
"176654","","","","","","","1414.2603759765625","1414.2603759765625","1414.2603759765625"
"176707","3280.831787109375","3280.831787109375","3280.831787109375","","","","","",""
"177232","","","","2756.065673828125","2756.065673828125","2756.065673828125","","",""
"177431","","","","","","","2652.409423828125","2652.409423828125","2652.409423828125"
"177707","3297.72607421875","3297.72607421875","3297.72607421875","","","","","",""
"178015","","","","2600.20458984375","2600.20458984375","2600.20458984375","","",""
"178391","","","","1253.571044921875","1253.571044921875","1253.571044921875","","",""
"178431","","","","","","","3284.369384765625","3284.369384765625","3284.369384765625"
"178707","3272.4365234375","3272.4365234375","3272.4365234375","","","","","",""
"178764","","","","1253.483154296875","1253.483154296875","1253.483154296875","","",""
"179316","","","","1861.6434326171875","1861.6434326171875","1861.6434326171875","","",""
"179431","","","","","","","3277.483154296875","3277.483154296875","3277.483154296875"
"179707","3261.364013671875","3261.364013671875","3261.364013671875","","","","","",""
"179713","","","","1341.057861328125","1341.057861328125","1341.057861328125","","",""
"180182","","","","1586.606689453125","1586.606689453125","1586.606689453125","","",""
"180431","","","","","","","3286.6240234375","3286.6240234375","3286.6240234375"
"180605","","","","1428.2235107421875","1428.2235107421875","1428.2235107421875","","",""
"180707","3278.308837890625","3278.308837890625","3278.308837890625","","","","","",""
"181082","","","","","","","2194.72314453125","2194.72314453125","2194.72314453125"
"181375","","","","2548.789794921875","2548.789794921875","2548.789794921875","","",""
"181707","3285.22802734375","3285.22802734375","3285.22802734375","","","","","",""
"182082","","","","","","","3279.593994140625","3279.593994140625","3279.593994140625"
"182207","","","","2815.75048828125","2815.75048828125","2815.75048828125","","",""
"182707","3307.864990234375","3307.864990234375","3307.864990234375","","","","","",""
"182737","","","","1789.3775634765625","1789.3775634765625","1789.3775634765625","","",""
"183082","","","","","","","3282.076416015625","3282.076416015625","3282.076416015625"
"183154","","","","1406.474365234375","1406.474365234375","1406.474365234375","","",""
"183509","","","","1196.3961181640625","1196.3961181640625","1196.3961181640625","","",""
"183707","3298.114013671875","3298.114013671875","3298.114013671875","","","","","",""
"183901","","","","1207.8521728515625","1207.8521728515625","1207.8521728515625","","",""
"184082","","","","","","","3287.218017578125","3287.218017578125","3287.218017578125"
"184406","","","","1704.3743896484375","1704.3743896484375","1704.3743896484375","","",""
"184707","3309.414306640625","3309.414306640625","3309.414306640625","","","","","",""
"184886","","","","1637.4625244140625","1637.4625244140625","1637.4625244140625","","",""
"185082","","","","","","","3289.7685546875","3289.7685546875","3289.7685546875"
"185396","","","","1701.0537109375","1701.0537109375","1701.0537109375","","",""
"185707","3295.64306640625","3295.64306640625","3295.64306640625","","","","","",""
"185896","","","","1686.0096435546875","1686.0096435546875","1686.0096435546875","","",""
"186082","","","","","","","3279.641357421875","3279.641357421875","3279.641357421875"
"186296","","","","1357.5272216796875","1357.5272216796875","1357.5272216796875","","",""
"186707","3307.345458984375","3307.345458984375","3307.345458984375","","","","","",""
"186824","","","","1802.02294921875","1802.02294921875","1802.02294921875","","",""
"187082","","","","","","","3294.711181640625","3294.711181640625","3294.711181640625"
"187219","","","","1356.5390625","1356.5390625","1356.5390625","","",""
"187707","3312.58935546875","3312.58935546875","3312.58935546875","","","","","",""
"187875","","","","2194.608642578125","2194.608642578125","2194.608642578125","","",""
"188082","","","","","","","3292.75927734375","3292.75927734375","3292.75927734375"
"188584","","","","2420.94921875","2420.94921875","2420.94921875","","",""
"188707","3298.8857421875","3298.8857421875","3298.8857421875","","","","","",""
"189082","","","","","","","3304.83642578125","3304.83642578125","3304.83642578125"
"189281","","","","2390.796875","2390.796875","2390.796875","","",""
"189707","3307.334228515625","3307.334228515625","3307.334228515625","","","","","",""
"189719","","","","1446.8160400390625","1446.8160400390625","1446.8160400390625","","",""
"190082","","","","","","","3290.496826171875","3290.496826171875","3290.496826171875"
"190340","","","","2131.5390625","2131.5390625","2131.5390625","","",""
"190701","","","","1186.4869384765625","1186.4869384765625","1186.4869384765625","","",""
"190707","3295.01953125","3295.01953125","3295.01953125","","","","","",""
"191082","","","","","","","3291.554931640625","3291.554931640625","3291.554931640625"
"191163","","","","1583.9345703125","1583.9345703125","1583.9345703125","","",""
"191707","3296.968994140625","3296.968994140625","3296.968994140625","","","","","",""
"191794","","","","2149.7841796875","2149.7841796875","2149.7841796875","","",""
"192082","","","","","","","3297.021240234375","3297.021240234375","3297.021240234375"
"192280","","","","1641.4376220703125","1641.4376220703125","1641.4376220703125","","",""
"192707","3321.303955078125","3321.303955078125","3321.303955078125","","","","","",""
"192863","","","","1952.4945068359375","1952.4945068359375","1952.4945068359375","","",""
"193082","","","","","","","3298.94921875","3298.94921875","3298.94921875"
"193563","","","","2398.651611328125","2398.651611328125","2398.651611328125","","",""
"193707","3319.18017578125","3319.18017578125","3319.18017578125","","","","","",""
"194082","","","","","","","3306.768798828125","3306.768798828125","3306.768798828125"
"194367","","","","2727.97314453125","2727.97314453125","2727.97314453125","","",""
"194707","3308.124755859375","3308.124755859375","3308.124755859375","","","","","",""
"195082","","","","","","","3303.626953125","3303.626953125","3303.626953125"
"195367","","","","3281.906982421875","3281.906982421875","3281.906982421875","","",""
"195707","3305.619384765625","3305.619384765625","3305.619384765625","","","","","",""
"195751","","","","1297.8399658203125","1297.8399658203125","1297.8399658203125","","",""
"196082","","","","","","","3307.052490234375","3307.052490234375","3307.052490234375"
"196482","","","","2460.21630859375","2460.21630859375","2460.21630859375","","",""
"196707","3312.72216796875","3312.72216796875","3312.72216796875","","","","","",""
"197082","","","","","","","3275.482666015625","3275.482666015625","3275.482666015625"
"197482","","","","3292.58984375","3292.58984375","3292.58984375","","",""
"197707","3298.240478515625","3298.240478515625","3298.240478515625","","","","","",""
"198082","","","","","","","3304.701171875","3304.701171875","3304.701171875"
"198482","","","","3375.918212890625","3375.918212890625","3375.918212890625","","",""
"198707","3309.85302734375","3309.85302734375","3309.85302734375","","","","","",""
"199082","","","","","","","3294.51171875","3294.51171875","3294.51171875"
"199482","","","","3288.559326171875","3288.559326171875","3288.559326171875","","",""
"199707","3326.1142578125","3326.1142578125","3326.1142578125","","","","","",""
"200082","","","","","","","3316.581298828125","3316.581298828125","3316.581298828125"
"200482","","","","3279.0771484375","3279.0771484375","3279.0771484375","","",""
"200707","3315.170654296875","3315.170654296875","3315.170654296875","","","","","",""
"201082","","","","","","","3316.56005859375","3316.56005859375","3316.56005859375"
"201482","","","","3283.093994140625","3283.093994140625","3283.093994140625","","",""
"201707","3287.314208984375","3287.314208984375","3287.314208984375","","","","","",""
"201744","","","","762.8302001953125","762.8302001953125","762.8302001953125","","",""
"202082","","","","","","","3298.533935546875","3298.533935546875","3298.533935546875"
"202707","3314.171630859375","3314.171630859375","3314.171630859375","","","","","",""
"202744","","","","3286.162109375","3286.162109375","3286.162109375","","",""
"203082","","","","","","","3305.85693359375","3305.85693359375","3305.85693359375"
"203351","","","","2050.911865234375","2050.911865234375","2050.911865234375","","",""
"203707","3307.560546875","3307.560546875","3307.560546875","","","","","",""
"203869","","","","1730.806396484375","1730.806396484375","1730.806396484375","","",""
"204082","","","","","","","3308.2890625","3308.2890625","3308.2890625"
"204707","3313.89208984375","3313.89208984375","3313.89208984375","","","","","",""
"204869","","","","3346.0029296875","3346.0029296875","3346.0029296875","","",""
"205082","","","","","","","3299.705810546875","3299.705810546875","3299.705810546875"
"205707","3314.734130859375","3314.734130859375","3314.734130859375","","","","","",""
"205869","","","","3262.50439453125","3262.50439453125","3262.50439453125","","",""
"206082","","","","","","","3327.609619140625","3327.609619140625","3327.609619140625"
"206707","3294.64111328125","3294.64111328125","3294.64111328125","","","","","",""
"206869","","","","3271.751708984375","3271.751708984375","3271.751708984375","","",""
"207082","","","","","","","3316.355224609375","3316.355224609375","3316.355224609375"
"207707","3310.131591796875","3310.131591796875","3310.131591796875","","","","","",""
"207869","","","","3261.692626953125","3261.692626953125","3261.692626953125","","",""
"208082","","","","","","","3317.0205078125","3317.0205078125","3317.0205078125"
"208707","3331.967041015625","3331.967041015625","3331.967041015625","","","","","",""
"208869","","","","3283.443359375","3283.443359375","3283.443359375","","",""
"209082","","","","","","","3319.973388671875","3319.973388671875","3319.973388671875"
"209707","3313.541015625","3313.541015625","3313.541015625","","","","","",""
"209869","","","","3271.8828125","3271.8828125","3271.8828125","","",""
"210082","","","","","","","3325.71875","3325.71875","3325.71875"
"210707","3320.175537109375","3320.175537109375","3320.175537109375","","","","","",""
"210869","","","","3278.132080078125","3278.132080078125","3278.132080078125","","",""
"211082","","","","","","","3336.23046875","3336.23046875","3336.23046875"
"211707","3310.883056640625","3310.883056640625","3310.883056640625","","","","","",""
"211869","","","","3247.24853515625","3247.24853515625","3247.24853515625","","",""
"212082","","","","","","","3305.983154296875","3305.983154296875","3305.983154296875"
"212707","3307.33984375","3307.33984375","3307.33984375","","","","","",""
"212869","","","","3271.67919921875","3271.67919921875","3271.67919921875","","",""
"213082","","","","","","","3330.463134765625","3330.463134765625","3330.463134765625"
"213707","3307.97021484375","3307.97021484375","3307.97021484375","","","","","",""
"213869","","","","3263.33349609375","3263.33349609375","3263.33349609375","","",""
"214082","","","","","","","3308.694091796875","3308.694091796875","3308.694091796875"
"214707","3319.5498046875","3319.5498046875","3319.5498046875","","","","","",""
"214869","","","","3264.262451171875","3264.262451171875","3264.262451171875","","",""
"215082","","","","","","","3316.494873046875","3316.494873046875","3316.494873046875"
"215707","3317.84521484375","3317.84521484375","3317.84521484375","","","","","",""
"215869","","","","3253.996826171875","3253.996826171875","3253.996826171875","","",""
"216082","","","","","","","3308.417236328125","3308.417236328125","3308.417236328125"
"216707","3323.7841796875","3323.7841796875","3323.7841796875","","","","","",""
"216869","","","","3255.40087890625","3255.40087890625","3255.40087890625","","",""
"217082","","","","","","","3325.615478515625","3325.615478515625","3325.615478515625"
"217707","3324.087646484375","3324.087646484375","3324.087646484375","","","","","",""
"217869","","","","3249.558837890625","3249.558837890625","3249.558837890625","","",""
"218082","","","","","","","3315.634521484375","3315.634521484375","3315.634521484375"
"218707","3318.427001953125","3318.427001953125","3318.427001953125","","","","","",""
"218869","","","","3282.72802734375","3282.72802734375","3282.72802734375","","",""
"219082","","","","","","","3325.394287109375","3325.394287109375","3325.394287109375"
"219707","3313.86279296875","3313.86279296875","3313.86279296875","","","","","",""
"219869","","","","3255.607666015625","3255.607666015625","3255.607666015625","","",""
"220082","","","","","","","3322.1650390625","3322.1650390625","3322.1650390625"
"220707","3319.333740234375","3319.333740234375","3319.333740234375","","","","","",""
"220869","","","","3270.488525390625","3270.488525390625","3270.488525390625","","",""
"221082","","","","","","","3336.158203125","3336.158203125","3336.158203125"
"221214","","","","1061.4471435546875","1061.4471435546875","1061.4471435546875","","",""
"221707","3319.775146484375","3319.775146484375","3319.775146484375","","","","","",""
"222082","","","","","","","3327.256103515625","3327.256103515625","3327.256103515625"
"222214","","","","3269.854248046875","3269.854248046875","3269.854248046875","","",""
"222707","3319.251220703125","3319.251220703125","3319.251220703125","","","","","",""
"223082","","","","","","","3317.91796875","3317.91796875","3317.91796875"
"223214","","","","3267.210693359375","3267.210693359375","3267.210693359375","","",""
"223707","3327.311279296875","3327.311279296875","3327.311279296875","","","","","",""
"224082","","","","","","","3321.49951171875","3321.49951171875","3321.49951171875"
"224214","","","","3256.60986328125","3256.60986328125","3256.60986328125","","",""
"224707","3327.33349609375","3327.33349609375","3327.33349609375","","","","","",""
"225082","","","","","","","3326.041748046875","3326.041748046875","3326.041748046875"
"225214","","","","3274.414306640625","3274.414306640625","3274.414306640625","","",""
"225707","3315.243408203125","3315.243408203125","3315.243408203125","","","","","",""
"226082","","","","","","","3328.062255859375","3328.062255859375","3328.062255859375"
"226214","","","","3287.798583984375","3287.798583984375","3287.798583984375","","",""
"226707","3322.364990234375","3322.364990234375","3322.364990234375","","","","","",""
"227082","","","","","","","3336.82177734375","3336.82177734375","3336.82177734375"
"227214","","","","3269.701416015625","3269.701416015625","3269.701416015625","","",""
"227582","","","","","","","1597.6143798828125","1597.6143798828125","1597.6143798828125"
"227707","3318.529052734375","3318.529052734375","3318.529052734375","","","","","",""
"228214","","","","3270.30322265625","3270.30322265625","3270.30322265625","","",""
"228582","","","","","","","3323.061279296875","3323.061279296875","3323.061279296875"
"228707","3326.883544921875","3326.883544921875","3326.883544921875","","","","","",""
"229214","","","","3287.900390625","3287.900390625","3287.900390625","","",""
"229582","","","","","","","3334.570068359375","3334.570068359375","3334.570068359375"
"229707","3320.7763671875","3320.7763671875","3320.7763671875","","","","","",""
"230214","","","","3277.529296875","3277.529296875","3277.529296875","","",""
"230582","","","","","","","3321.572998046875","3321.572998046875","3321.572998046875"
"230707","3319.195556640625","3319.195556640625","3319.195556640625","","","","","",""
"231214","","","","3287.893798828125","3287.893798828125","3287.893798828125","","",""
"231582","","","","","","","3331.097900390625","3331.097900390625","3331.097900390625"
"231707","3327.534912109375","3327.534912109375","3327.534912109375","","","","","",""
"232214","","","","3286.577392578125","3286.577392578125","3286.577392578125","","",""
"232582","","","","","","","3325.4482421875","3325.4482421875","3325.4482421875"
"232707","3320.653564453125","3320.653564453125","3320.653564453125","","","","","",""
"233214","","","","3300.13525390625","3300.13525390625","3300.13525390625","","",""
"233582","","","","","","","3339.84033203125","3339.84033203125","3339.84033203125"
"233707","3324.790283203125","3324.790283203125","3324.790283203125","","","","","",""
"234214","","","","3286.673828125","3286.673828125","3286.673828125","","",""
"234582","","","","","","","3333.888671875","3333.888671875","3333.888671875"
"234707","3326.0087890625","3326.0087890625","3326.0087890625","","","","","",""
"235214","","","","3287.9208984375","3287.9208984375","3287.9208984375","","",""
"235582","","","","","","","3336.538818359375","3336.538818359375","3336.538818359375"
"235707","3328.9130859375","3328.9130859375","3328.9130859375","","","","","",""
"236214","","","","3258.274169921875","3258.274169921875","3258.274169921875","","",""
"236582","","","","","","","3327.838623046875","3327.838623046875","3327.838623046875"
"236707","3326.62255859375","3326.62255859375","3326.62255859375","","","","","",""
"237214","","","","3290.909423828125","3290.909423828125","3290.909423828125","","",""
"237582","","","","","","","3334.67919921875","3334.67919921875","3334.67919921875"
"237707","3325.557373046875","3325.557373046875","3325.557373046875","","","","","",""
"238214","","","","3267.259033203125","3267.259033203125","3267.259033203125","","",""
